source,species,lon,lat
eBird,Carpodectes antoniae,-83.47516,8.68936
eBird,Carpodectes antoniae,-83.2011752,8.6723472
eBird,Carpodectes antoniae,-84.1418839,9.3843708
eBird,Carpodectes antoniae,-84.60614,9.78079
eBird,Carpodectes antoniae,-83.3592528,8.5756532
eBird,Carpodectes antoniae,-84.611,9.808
eBird,Carpodectes antoniae,-83.54706,8.81013
eBird,Carpodectes antoniae,-84.6043396,9.6948979
eBird,Carpodectes antoniae,-83.2823753,8.7329926
eBird,Carpodectes antoniae,-83.2821035,8.4126694
eBird,Carpodectes antoniae,-83.281517,8.3971488
eBird,Carpodectes antoniae,-83.471007,8.690931
eBird,Carpodectes antoniae,-84.6063995,9.7970308
eBird,Carpodectes antoniae,-83.3062136,8.5288101
eBird,Carpodectes antoniae,-83.4091949,8.4663719
eBird,Carpodectes antoniae,-83.6862946,9.1102326
eBird,Carpodectes antoniae,-83.6222992,9.0215024
eBird,Carpodectes antoniae,-83.699555,8.689172
eBird,Carpodectes antoniae,-83.466667,8.8659886
eBird,Carpodectes antoniae,-84.6238254,9.8004541
eBird,Carpodectes antoniae,-83.4914732,8.8554765
eBird,Carpodectes antoniae,-83.476083,8.689056
eBird,Carpodectes antoniae,-83.185989,8.703745
eBird,Carpodectes antoniae,-83.4226227,8.5450347
eBird,Carpodectes antoniae,-83.4922314,8.5828544
eBird,Carpodectes antoniae,-84.6160955,9.7994028
eBird,Carpodectes antoniae,-83.4001596,8.5333362
eBird,Carpodectes antoniae,-83.2042474,8.6996316
eBird,Carpodectes antoniae,-84.6197033,9.7908565
eBird,Carpodectes antoniae,-84.624145,9.7799187
eBird,Carpodectes antoniae,-83.4753013,8.6885687
eBird,Carpodectes antoniae,-83.454895,8.6000316
eBird,Carpodectes antoniae,-84.6063137,9.8008369
eBird,Carpodectes antoniae,-84.6060562,9.7697953
eBird,Carpodectes antoniae,-83.12265,8.50472
eBird,Carpodectes antoniae,-83.1840992,8.708644
eBird,Carpodectes antoniae,-84.601818,9.798012
eBird,Carpodectes antoniae,-83.1651306,8.7184006
eBird,Carpodectes antoniae,-83.3344942,8.4109835
eBird,Carpodectes antoniae,-83.4825754,8.6927798
eBird,Carpodectes antoniae,-83.5778333,8.8576667
eBird,Carpodectes antoniae,-83.4753528,8.6886028
eBird,Carpodectes antoniae,-83.6735997,8.6940423
eBird,Carpodectes antoniae,-83.1417847,8.5389234
eBird,Carpodectes antoniae,-83.47603,8.68947
eBird,Carpodectes antoniae,-83.5027671,8.8599698
eBird,Carpodectes antoniae,-83.4748077,8.68913
eBird,Carpodectes antoniae,-84.611197,9.808556
eBird,Carpodectes antoniae,-83.4757606,8.6891767
eBird,Carpodectes antoniae,-83.4693789,8.8782183
eBird,Carpodectes antoniae,-83.4835707,8.6839686
eBird,Carpodectes antoniae,-83.6617041,9.0730263
eBird,Carpodectes antoniae,-83.6207199,8.8209567
eBird,Carpodectes antoniae,-83.4848177,8.7017506
eBird,Carpodectes antoniae,-83.7348747,8.6207595
eBird,Carpodectes antoniae,-83.3541071,8.5437489
eBird,Carpodectes antoniae,-84.5978952,9.7608646
eBird,Carpodectes antoniae,-83.3042622,8.5355282
eBird,Carpodectes antoniae,-83.5784912,8.8703257
eBird,Carpodectes antoniae,-83.393451,8.5447711
eBird,Carpodectes antoniae,-83.476053,8.689664
eBird,Carpodectes antoniae,-83.6769745,8.6954809
eBird,Carpodectes antoniae,-83.5577202,8.8119124
eBird,Carpodectes antoniae,-83.6817241,8.6868179
eBird,Carpodectes antoniae,-84.6182013,9.7977921
eBird,Carpodectes antoniae,-83.663233,8.689303
eBird,Carpodectes antoniae,-83.475794,8.690013
eBird,Carpodectes antoniae,-83.2283074,8.6848347
eBird,Carpodectes antoniae,-83.25772,8.71478
eBird,Carpodectes antoniae,-84.6061903,9.7805816
eBird,Carpodectes antoniae,-84.6101044,9.8128429
eBird,Carpodectes antoniae,-84.6448,9.800171
eBird,Carpodectes antoniae,-83.4728407,8.6901273
eBird,Carpodectes antoniae,-84.1430619,9.3845275
eBird,Carpodectes antoniae,-83.3308268,8.6986008
eBird,Carpodectes antoniae,-83.4770232,8.6186273
eBird,Carpodectes antoniae,-84.6453849,9.8013722
eBird,Carpodectes antoniae,-84.645462,9.800459
eBird,Carpodectes antoniae,-83.6323547,8.7145475
eBird,Carpodectes antoniae,-83.294849,8.531357
eBird,Carpodectes antoniae,-83.480778,8.678631
eBird,Carpodectes antoniae,-83.475947,8.689509
eBird,Carpodectes antoniae,-83.5927391,8.478994
eBird,Carpodectes antoniae,-83.2947076,8.5314526
eBird,Carpodectes antoniae,-83.664194,8.821475
eBird,Carpodectes antoniae,-83.326119,8.568945
eBird,Carpodectes antoniae,-83.33621,8.719364
eBird,Carpodectes antoniae,-83.476185,8.689245
eBird,Carpodectes antoniae,-83.4039733,8.578225
eBird,Carpodectes antoniae,-83.4036551,8.5384875
eBird,Carpodectes antoniae,-83.513725,8.699852
eBird,Carpodectes antoniae,-83.330752,8.698149
eBird,Carpodectes antoniae,-84.6098576,9.813669
eBird,Carpodectes antoniae,-83.3303833,8.6995121
eBird,Carpodectes antoniae,-84.6100711,9.8057496
eBird,Carpodectes antoniae,-84.6074252,9.8201891
eBird,Carpodectes antoniae,-83.330006,8.698397
eBird,Carpodectes antoniae,-83.330628,8.698138
eBird,Carpodectes antoniae,-84.609644,9.814154
eBird,Carpodectes antoniae,-84.6114056,9.808295
eBird,Carpodectes antoniae,-83.6096478,8.8077253
eBird,Carpodectes antoniae,-83.4759118,8.6889828
eBird,Carpodectes antoniae,-84.6097111,9.8140832
eBird,Carpodectes antoniae,-84.6079086,9.8199103
eBird,Carpodectes antoniae,-83.4691,8.8690016
eBird,Carpodectes antoniae,-84.609833,9.813619
eBird,Carpodectes antoniae,-83.4761326,8.6895468
eBird,Carpodectes antoniae,-83.3308697,8.6977841
eBird,Carpodectes antoniae,-83.4760147,8.6187631
eBird,Carpodectes antoniae,-83.5619044,8.7897857
eBird,Carpodectes antoniae,-83.6214066,8.8023392
eBird,Carpodectes antoniae,-83.470732,8.8664465
eBird,Carpodectes antoniae,-83.502761,8.628941
eBird,Carpodectes antoniae,-84.6085829,9.8193973
eBird,Carpodectes antoniae,-83.3226114,8.5037355
eBird,Carpodectes antoniae,-83.688075,8.693141
eBird,Carpodectes antoniae,-83.4691057,8.8690496
eBird,Carpodectes antoniae,-83.4909109,8.8655845
eBird,Carpodectes antoniae,-84.581565,9.850469
eBird,Carpodectes antoniae,-83.476056,8.689139
eBird,Carpodectes antoniae,-83.474091,8.691998
eBird,Carpodectes antoniae,-83.476004,8.688865
eBird,Carpodectes antoniae,-83.5860779,8.7949925
eBird,Carpodectes antoniae,-84.621517,9.720924
eBird,Carpodectes antoniae,-83.264977,8.768584
eBird,Carpodectes antoniae,-83.4733348,8.8667373
eBird,Carpodectes antoniae,-83.476063,8.619291
eBird,Carpodectes antoniae,-83.20789,8.69992
eBird,Carpodectes antoniae,-83.3288133,8.720922
eBird,Carpodectes antoniae,-83.4755694,8.6900329
eBird,Carpodectes antoniae,-84.6113311,9.8082713
eBird,Carpodectes antoniae,-84.6057022,9.7799666
eBird,Carpodectes antoniae,-84.6098194,9.8055319
eBird,Carpodectes antoniae,-83.475837,8.69443
eBird,Carpodectes antoniae,-83.349909,8.5446733
eBird,Carpodectes antoniae,-83.6013116,8.7893118
eBird,Carpodectes antoniae,-83.285145,8.400113
eBird,Carpodectes antoniae,-83.471543,8.857977
eBird,Carpodectes antoniae,-83.4626203,8.643944
eBird,Carpodectes antoniae,-83.4828102,8.6387959
eBird,Carpodectes antoniae,-84.605696,9.780882
eBird,Carpodectes antoniae,-83.623472,8.790443
eBird,Carpodectes antoniae,-83.407826,8.53045
eBird,Carpodectes antoniae,-84.158215,9.40383
eBird,Carpodectes antoniae,-83.305729,8.671762
eBird,Carpodectes antoniae,-83.513354,8.700964
eBird,Carpodectes antoniae,-83.291964,8.39379
eBird,Carpodectes antoniae,-83.4751913,8.690699
eBird,Carpodectes antoniae,-83.285052,8.400109
eBird,Carpodectes antoniae,-83.307654,8.4057
eBird,Carpodectes antoniae,-83.4760298,8.6890985
eBird,Carpodectes antoniae,-83.475994,8.688789
eBird,Carpodectes antoniae,-83.485636,8.701576
eBird,Carpodectes antoniae,-83.476,8.6889433
eBird,Carpodectes antoniae,-84.630318,9.805124
eBird,Carpodectes antoniae,-83.626901,8.809352
eBird,Carpodectes antoniae,-83.47621,8.68961
eBird,Carpodectes antoniae,-83.627117,8.809269
eBird,Carpodectes antoniae,-84.606527,9.801619
eBird,Carpodectes antoniae,-83.626734,8.809284
eBird,Carpodectes antoniae,-83.4438156,8.6514169
eBird,Carpodectes antoniae,-83.2836735,8.4109783
eBird,Carpodectes antoniae,-83.591838,8.482727
eBird,Carpodectes antoniae,-83.6230503,8.8077114
eBird,Carpodectes antoniae,-83.148859,8.547402
eBird,Carpodectes antoniae,-83.565198,8.786927
eBird,Carpodectes antoniae,-83.363564,8.575608
eBird,Carpodectes antoniae,-83.2999057,8.5386327
eBird,Carpodectes antoniae,-83.3067995,8.5404725
eBird,Carpodectes antoniae,-83.4762471,8.689829
eBird,Carpodectes antoniae,-83.4018431,8.5256141
eBird,Carpodectes antoniae,-84.5807701,9.7853795
eBird,Carpodectes antoniae,-83.4838462,8.6782434
eBird,Carpodectes antoniae,-83.5641164,8.7855225
eBird,Carpodectes antoniae,-83.5215425,8.57396
eBird,Carpodectes antoniae,-83.6460559,8.7761731
eBird,Carpodectes antoniae,-83.476199,8.689028
eBird,Carpodectes antoniae,-84.606262,9.8228629
eBird,Carpodectes antoniae,-83.2049607,8.7000765
eBird,Carpodectes antoniae,-83.476201,8.689081
eBird,Carpodectes antoniae,-83.483741,8.871725
eBird,Carpodectes antoniae,-83.4177915,8.730702
eBird,Carpodectes antoniae,-83.6005303,8.7941785
eBird,Carpodectes antoniae,-83.5580043,8.7925065
eBird,Carpodectes antoniae,-83.5935045,8.7597843
eBird,Carpodectes antoniae,-83.593431,8.759734
eBird,Carpodectes antoniae,-83.5933356,8.7597331
eBird,Carpodectes antoniae,-83.4760623,8.6897861
eBird,Carpodectes antoniae,-83.5896391,8.4800982
eBird,Carpodectes antoniae,-83.4349394,8.6393535
eBird,Carpodectes antoniae,-84.6100199,9.8059138
eBird,Carpodectes antoniae,-82.9612638,8.8132752
eBird,Carpodectes antoniae,-84.6119156,9.8071051
eBird,Carpodectes antoniae,-84.151865,9.413509
eBird,Carpodectes antoniae,-83.5893389,8.48025
eBird,Carpodectes antoniae,-83.589519,8.480198
eBird,Carpodectes antoniae,-83.703796,8.7846681
eBird,Carpodectes antoniae,-83.4563069,8.4420215
eBird,Carpodectes antoniae,-82.252076,8.333514
eBird,Carpodectes antoniae,-83.009863,8.306377
eBird,Carpodectes antoniae,-82.5314927,8.2872189
eBird,Carpodectes antoniae,-82.4373722,8.2823329
eBird,Carpodectes antoniae,-82.2505184,8.3408403
eBird,Carpodectes antoniae,-82.2512269,8.3346072
eBird,Carpodectes antoniae,-82.2476,8.33529
eBird,Carpodectes antoniae,-82.109327,8.316802
eBird,Carpodectes antoniae,-82.3263915,8.2837911
eBird,Carpodectes antoniae,-82.2151217,8.3995862
GBIF,Carpodectes antoniae,-83.557221,8.654337
GBIF,Carpodectes antoniae,-83.52634,8.68489
GBIF,Carpodectes antoniae,-83.579539,8.863725
GBIF,Carpodectes antoniae,-83.476137,8.689198
GBIF,Carpodectes antoniae,-83.610764,8.794833
GBIF,Carpodectes antoniae,-83.476079,8.68912
GBIF,Carpodectes antoniae,-83.476124,8.689193
GBIF,Carpodectes antoniae,-83.475965,8.688837
GBIF,Carpodectes antoniae,-83.475998,8.688666
GBIF,Carpodectes antoniae,-83.476082,8.688782
GBIF,Carpodectes antoniae,-83.475996,8.688892
GBIF,Carpodectes antoniae,-83.476059,8.688929
GBIF,Carpodectes antoniae,-83.476079,8.68905
GBIF,Carpodectes antoniae,-83.476,8.689
GBIF,Carpodectes antoniae,-83.476058,8.688799
GBIF,Carpodectes antoniae,-83.477332,8.689639
GBIF,Carpodectes antoniae,-83.474419,8.692953
GBIF,Carpodectes antoniae,-83.474944,8.689756
GBIF,Carpodectes antoniae,-83.476,8.6888
GBIF,Carpodectes antoniae,-83.476192,8.68927
GBIF,Carpodectes antoniae,-83.472901,8.687807
GBIF,Carpodectes antoniae,-83.476167,8.68881
GBIF,Carpodectes antoniae,-83.4761,8.6894
GBIF,Carpodectes antoniae,-83.4759,8.6887
GBIF,Carpodectes antoniae,-83.57,8.79
GBIF,Carpodectes antoniae,-83.475288,8.690884
GBIF,Carpodectes antoniae,-83.476078,8.689129
GBIF,Carpodectes antoniae,-83.476202,8.689115
GBIF,Carpodectes antoniae,-83.476025,8.688852
GBIF,Carpodectes antoniae,-83.590807,8.68319
GBIF,Carpodectes antoniae,-83.265696,8.791631
GBIF,Carpodectes antoniae,-83.248134,8.780217
GBIF,Carpodectes antoniae,-83.368134,8.784316
GBIF,Carpodectes antoniae,-83.350099,8.411051
GBIF,Carpodectes antoniae,-83.390832,8.424228
GBIF,Carpodectes antoniae,-83.551762,8.635362
GBIF,Carpodectes antoniae,-83.427029,8.758798
GBIF,Carpodectes antoniae,-83.447155,8.453117
GBIF,Carpodectes antoniae,-83.3,8.55
eBird,Cephalopterus glabricollis,-84.7540915,10.2963286
eBird,Cephalopterus glabricollis,-84.719696,10.3365361
eBird,Cephalopterus glabricollis,-84.7687912,10.3619902
eBird,Cephalopterus glabricollis,-84.6669102,10.3501303
eBird,Cephalopterus glabricollis,-84.7756577,10.3130615
eBird,Cephalopterus glabricollis,-84.9285221,10.5700878
eBird,Cephalopterus glabricollis,-84.6455158,10.4716242
eBird,Cephalopterus glabricollis,-84.732779,10.462502
eBird,Cephalopterus glabricollis,-84.692271,10.4867189
eBird,Cephalopterus glabricollis,-84.7145076,10.4353687
eBird,Cephalopterus glabricollis,-84.6123905,10.2052588
eBird,Cephalopterus glabricollis,-85.0409571,10.7137539
eBird,Cephalopterus glabricollis,-85.3405952,10.8461195
eBird,Cephalopterus glabricollis,-85.025,10.7166667
eBird,Cephalopterus glabricollis,-84.6870568,10.4985934
eBird,Cephalopterus glabricollis,-84.7107,10.4361
eBird,Cephalopterus glabricollis,-85.014267,10.713912
eBird,Cephalopterus glabricollis,-85.0266137,10.7183462
eBird,Cephalopterus glabricollis,-84.6387792,10.2249319
eBird,Cephalopterus glabricollis,-84.74247,10.45485
eBird,Cephalopterus glabricollis,-84.773,10.348
eBird,Cephalopterus glabricollis,-84.7057797,10.4313938
eBird,Cephalopterus glabricollis,-84.6174288,10.3827201
eBird,Cephalopterus glabricollis,-84.4846272,10.2028956
eBird,Cephalopterus glabricollis,-84.533812,10.204921
eBird,Cephalopterus glabricollis,-84.4770098,10.2017869
eBird,Cephalopterus glabricollis,-84.5755005,10.2338431
eBird,Cephalopterus glabricollis,-84.7009233,10.4350191
eBird,Cephalopterus glabricollis,-84.2396828,10.175308
eBird,Cephalopterus glabricollis,-84.9892593,10.7034249
eBird,Cephalopterus glabricollis,-85.0480628,10.7279437
eBird,Cephalopterus glabricollis,-84.5346451,10.2112056
eBird,Cephalopterus glabricollis,-84.7622681,10.319817
eBird,Cephalopterus glabricollis,-84.61774,10.38303
eBird,Cephalopterus glabricollis,-84.6489072,10.4229617
eBird,Cephalopterus glabricollis,-84.5501832,10.2301428
eBird,Cephalopterus glabricollis,-84.52401,10.27198
eBird,Cephalopterus glabricollis,-84.6867564,10.4417447
eBird,Cephalopterus glabricollis,-84.7225488,10.4913312
eBird,Cephalopterus glabricollis,-84.5724106,10.2105298
eBird,Cephalopterus glabricollis,-84.5150757,10.1825263
eBird,Cephalopterus glabricollis,-84.734283,10.4220092
eBird,Cephalopterus glabricollis,-84.664759,10.439301
eBird,Cephalopterus glabricollis,-85.0151253,10.7193094
eBird,Cephalopterus glabricollis,-85.0403166,10.71929
eBird,Cephalopterus glabricollis,-84.6395212,10.228395
eBird,Cephalopterus glabricollis,-84.64336,10.4459
eBird,Cephalopterus glabricollis,-84.6645646,10.440918
eBird,Cephalopterus glabricollis,-84.9889441,10.7091703
eBird,Cephalopterus glabricollis,-85.0377337,10.7128437
eBird,Cephalopterus glabricollis,-84.7042465,10.4053453
eBird,Cephalopterus glabricollis,-84.65273,10.43187
eBird,Cephalopterus glabricollis,-84.65053,10.22864
eBird,Cephalopterus glabricollis,-84.760118,10.2969357
eBird,Cephalopterus glabricollis,-84.6523183,10.4341619
eBird,Cephalopterus glabricollis,-84.6672919,10.4424573
eBird,Cephalopterus glabricollis,-85.0113779,10.7165298
eBird,Cephalopterus glabricollis,-84.7671593,10.4934137
eBird,Cephalopterus glabricollis,-84.708166,10.436542
eBird,Cephalopterus glabricollis,-84.5334793,10.2040212
eBird,Cephalopterus glabricollis,-84.4612,10.1738
eBird,Cephalopterus glabricollis,-84.641681,10.421894
eBird,Cephalopterus glabricollis,-84.5608365,10.2268327
eBird,Cephalopterus glabricollis,-84.639987,10.424071
eBird,Cephalopterus glabricollis,-85.013675,10.720738
eBird,Cephalopterus glabricollis,-84.7550561,10.4656949
eBird,Cephalopterus glabricollis,-84.725584,10.4520228
eBird,Cephalopterus glabricollis,-84.51338,10.1954777
eBird,Cephalopterus glabricollis,-84.7190874,10.3372233
eBird,Cephalopterus glabricollis,-84.6529412,10.4310921
eBird,Cephalopterus glabricollis,-84.69781,10.430811
eBird,Cephalopterus glabricollis,-84.708512,10.4782975
eBird,Cephalopterus glabricollis,-84.715302,10.485804
eBird,Cephalopterus glabricollis,-84.6522584,10.4338768
eBird,Cephalopterus glabricollis,-84.5473909,10.1557342
eBird,Cephalopterus glabricollis,-84.6679563,10.3505538
eBird,Cephalopterus glabricollis,-85.041175,10.713662
eBird,Cephalopterus glabricollis,-84.56211,10.311676
eBird,Cephalopterus glabricollis,-85.3265244,10.8662237
eBird,Cephalopterus glabricollis,-85.05209,10.7332818
eBird,Cephalopterus glabricollis,-84.647055,10.452294
eBird,Cephalopterus glabricollis,-84.64705,10.4522933
eBird,Cephalopterus glabricollis,-85.3262737,10.8664106
eBird,Cephalopterus glabricollis,-84.6680689,10.3506158
eBird,Cephalopterus glabricollis,-84.6859905,10.406026
eBird,Cephalopterus glabricollis,-84.717663,10.43985
eBird,Cephalopterus glabricollis,-84.5315233,10.2339155
eBird,Cephalopterus glabricollis,-84.987038,10.715814
eBird,Cephalopterus glabricollis,-84.9871934,10.7154979
eBird,Cephalopterus glabricollis,-84.5894694,10.3088296
eBird,Cephalopterus glabricollis,-84.5919522,10.218706
eBird,Cephalopterus glabricollis,-84.7903551,10.3637661
eBird,Cephalopterus glabricollis,-84.790634,10.3410134
eBird,Cephalopterus glabricollis,-84.7983218,10.3423654
eBird,Cephalopterus glabricollis,-84.7944253,10.3467529
eBird,Cephalopterus glabricollis,-84.805,10.3844
eBird,Cephalopterus glabricollis,-84.7901708,10.3653328
eBird,Cephalopterus glabricollis,-84.7900778,10.3638528
eBird,Cephalopterus glabricollis,-84.79014,10.3638
eBird,Cephalopterus glabricollis,-85.4259333,10.9815833
eBird,Cephalopterus glabricollis,-84.816842,10.355353
eBird,Cephalopterus glabricollis,-84.79515,10.3425706
eBird,Cephalopterus glabricollis,-84.822692,10.358195
eBird,Cephalopterus glabricollis,-84.816836,10.355529
eBird,Cephalopterus glabricollis,-85.4229602,10.9984974
eBird,Cephalopterus glabricollis,-84.79629,10.3436
eBird,Cephalopterus glabricollis,-85.0351152,10.7056303
eBird,Cephalopterus glabricollis,-85.420663,10.984011
eBird,Cephalopterus glabricollis,-85.4260613,11.0546
eBird,Cephalopterus glabricollis,-84.768528,10.355977
eBird,Cephalopterus glabricollis,-84.0128,10.4288
eBird,Cephalopterus glabricollis,-84.0776825,10.458778
eBird,Cephalopterus glabricollis,-84.0677,10.4502
eBird,Cephalopterus glabricollis,-84.0065181,10.4309422
eBird,Cephalopterus glabricollis,-84.04489,10.28173
eBird,Cephalopterus glabricollis,-84.0048283,10.4340444
eBird,Cephalopterus glabricollis,-84.0342377,10.3025809
eBird,Cephalopterus glabricollis,-84.0017867,10.4552752
eBird,Cephalopterus glabricollis,-84.0316772,10.558022
eBird,Cephalopterus glabricollis,-84.0023232,10.4345952
eBird,Cephalopterus glabricollis,-84.122799,10.416081
eBird,Cephalopterus glabricollis,-84.12078,10.41562
eBird,Cephalopterus glabricollis,-84.044976,10.281909
eBird,Cephalopterus glabricollis,-84.0070438,10.43067
eBird,Cephalopterus glabricollis,-84.0074933,10.4322049
eBird,Cephalopterus glabricollis,-84.061659,10.4515719
eBird,Cephalopterus glabricollis,-84.0641856,10.4495356
eBird,Cephalopterus glabricollis,-84.0034175,10.4310055
eBird,Cephalopterus glabricollis,-84.0200204,10.3305726
eBird,Cephalopterus glabricollis,-84.0080738,10.3365361
eBird,Cephalopterus glabricollis,-84.0049785,10.4313168
eBird,Cephalopterus glabricollis,-84.0043339,10.431206
eBird,Cephalopterus glabricollis,-84.0076017,10.4390267
eBird,Cephalopterus glabricollis,-84.0337181,10.4560318
eBird,Cephalopterus glabricollis,-84.012039,10.413642
eBird,Cephalopterus glabricollis,-84.0085936,10.4345565
eBird,Cephalopterus glabricollis,-83.972965,10.3773267
eBird,Cephalopterus glabricollis,-84.0068199,10.4308629
eBird,Cephalopterus glabricollis,-84.0040305,10.4312766
eBird,Cephalopterus glabricollis,-84.0038104,10.4312573
eBird,Cephalopterus glabricollis,-84.0111867,10.4180735
eBird,Cephalopterus glabricollis,-84.0142081,10.4186399
eBird,Cephalopterus glabricollis,-83.9303324,10.1744332
eBird,Cephalopterus glabricollis,-83.5025,10.5386111
eBird,Cephalopterus glabricollis,-83.5078146,10.096633
eBird,Cephalopterus glabricollis,-83.5918722,10.2116111
eBird,Cephalopterus glabricollis,-83.5870743,10.2125571
eBird,Cephalopterus glabricollis,-83.9363023,10.1570773
eBird,Cephalopterus glabricollis,-83.9133704,10.1736581
eBird,Cephalopterus glabricollis,-83.7882614,10.2032652
eBird,Cephalopterus glabricollis,-83.9104843,10.1872149
eBird,Cephalopterus glabricollis,-83.9135,10.17345
eBird,Cephalopterus glabricollis,-83.1788635,9.9333441
eBird,Cephalopterus glabricollis,-83.1910026,9.9264818
eBird,Cephalopterus glabricollis,-83.9218998,10.1811747
eBird,Cephalopterus glabricollis,-83.1912071,9.9248208
eBird,Cephalopterus glabricollis,-83.20664,9.91065
eBird,Cephalopterus glabricollis,-83.1898,9.9296
eBird,Cephalopterus glabricollis,-83.9154947,10.1634413
eBird,Cephalopterus glabricollis,-83.9157736,10.1647297
eBird,Cephalopterus glabricollis,-82.8696156,9.7483944
eBird,Cephalopterus glabricollis,-83.9180696,10.1749443
eBird,Cephalopterus glabricollis,-83.913523,10.1734441
eBird,Cephalopterus glabricollis,-83.9206214,10.1825788
eBird,Cephalopterus glabricollis,-83.9206231,10.1826003
eBird,Cephalopterus glabricollis,-83.7741713,10.1464889
eBird,Cephalopterus glabricollis,-83.913175,10.173459
eBird,Cephalopterus glabricollis,-83.8273566,10.1494749
eBird,Cephalopterus glabricollis,-83.7829868,10.1579886
eBird,Cephalopterus glabricollis,-83.7509336,10.186739
eBird,Cephalopterus glabricollis,-83.913545,10.173469
eBird,Cephalopterus glabricollis,-83.8728905,10.2135286
eBird,Cephalopterus glabricollis,-83.8659231,10.1786343
eBird,Cephalopterus glabricollis,-83.7832963,10.1581203
eBird,Cephalopterus glabricollis,-83.7814535,10.1574784
eBird,Cephalopterus glabricollis,-83.6982133,10.1240045
eBird,Cephalopterus glabricollis,-84.80974,10.30702
eBird,Cephalopterus glabricollis,-84.7958708,10.3013236
